,User id,Club,Genre,Age,Zone géographique,Occupation,Sport,Film,Interactions en ligne,Revenu,Permis de conduire,Motorisé,Que faites vous pendant votre temps libre?,Vous aimez les jeux videos?,vous préférez quelles marques,Que fais tu pendant ton temps libre?,En général quel type d'information as tu besoin?,"Plus globalement, as-tu des projets personnels ?",T’intéresses tu à la politique ?,Vois-tu un intérêt à voter ?,"D’après toi, qu’est-ce qui manque le plus aux jeunes de ton âge?",Vous disposez (plusieurs réponses possible),vous êtes ,combien de voitures disposez vous dans votre famille,j'habite?,Pour me déplacer je prends ,As-tu accès à internet facilement?
85,621d2c4ea2acb3001fb4dc94,tunis,femme,,tunis,recherche dun emploi,,romantique,facebook tik tok,entre 400 650 dtn mois,false,true,internet tvjeux vidéos sortie entre amis,non,chanel saint laurent dior louis vuitton,activités sportives,offres demploi etudesformations,projet professionnel,true,true,évènements culturels espaces jeunes,aucun,propiétaire,1,,,
86,6208f9ae69ce2d0020d09be2,,femme,entre 25 34 an,bizerte,salariée,aucun,comédie,facebook instagram tik tok snapshat,entre 1800 3000 dtn mois,true,true,autre,non,chanel saint laurent dior louis vuitton,internet,projets létranger voyage études emplois,projet particulier,false,false,autre,machine a laver automatique,locataire,1,appartement,voiture,true
87,621e6a64434532001f16cea1,,homme,entre 18 24 an,sousse,,,action,facebook instagram tik tok autre,plus der 5000 dtn mois,true,true,tvjeux vidéos internet lecture,oui,nike lacoste bos prada,activités sportives internet sortie entre amis,etudesformations,projet particulier,true,true,sécurité autre,machine a laver automatique,locataire,aucune,,moto,true
88,620d4a177db2fa002a6aa80c,"club, africain",,moins 18 an,tunis,collège,,action,facebook,plus der 5000 dtn mois,false,false,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,voyage,true,true,évènements culturels,machine a laver semi automatique,propiétaire,aucune,"chez, parent",bus,
89,6210f33c0cd88c0020db8ae8,,femme,entre 18 24 an,tunis,,football,action,facebook,entre 1800 3000 dtn mois,false,true,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,voyage,false,false,évènements culturels,machine a laver semi automatique,propiétaire,aucune,"chez, parent",bus,false
90,620a4b80031a460020216e08,tunis,homme,moins 18 an,tunis,lycée,football,action,facebook,entre 1800 3000 dtn mois,false,false,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,voyage,true,true,sécurité,lave vaisselle,propiétaire,1,,bus,false
91,620a8cb9031a46002021e186,,femme,entre 18 24 an,medenine,,,action,facebook,inferieur 400 dtn mois,false,true,activités sportives,oui,chanel saint laurent dior louis vuitton,internet,etudesformations,projet detudes,true,false,évènements culturels,aucun,locataire,aucune,"chez, parent",bus,
92,6289eb6e9d6323002b9100ab,tunis,homme,entre 18 24 an,tunis,lycée,gymnastique,action,facebook instagram,entre 650 1200 dtn mois,false,true,tvjeux vidéos activités sportives,oui,nike lacoste bos prada,activités sportives tvjeux vidéos,etudesformations sport losirs,projet particulier,false,false,sécurité,chauffage central,propiétaire,aucune,"chez, parent",,true
93,62065d32cbad6e0020e1d64c,tunis,homme,entre 18 24 an,tunis,,,action,facebook,inferieur 400 dtn mois,,false,internet tvjeux vidéos,non,nike lacoste bos prada,tvjeux vidéos,etudesformations,voyage,true,true,autre,aucun,propiétaire,aucune,,,
94,622db41802b958001f3d377a,tunis,,,tunis,lycée,football,romantique,facebook instagram tik tok snapshat,entre 1200 1800 dtn mois,false,false,activités sportives tvjeux vidéos,non,nike lacoste bos prada,tvjeux vidéos,etudesformations offres demploi métiers vie pratique transport horaires d’ouverture différentes structure sport losirs santé logement projets létranger voyage études emplois,projet particulier,false,false,évènements culturels,lave vaisselle,propiétaire,1,"chez, parent",bus,false
95,62a70d15884e9f001ebb1e7c,tunis,femme,moins 18 an,bizerte,lycée,football,action,facebook instagram snapshat autre,plus der 5000 dtn mois,,false,activités sportives,non,nike lacoste bos prada,internet,métiers,projet professionnel projet particulier,false,true,évènements culturels,machine a laver automatique,propiétaire,2,"chez, parent",voiture,true
96,623410136d818c001e357b95,tunis,femme,moins 18 an,tunis,lycée,,comédie,facebook snapshat,entre 650 1200 dtn mois,false,false,activités sportives,oui,chanel saint laurent dior louis vuitton,internet,sport losirs,voyage,false,false,évènements culturels,climatiseur,propiétaire,aucune,"chez, parent",taxi,false
97,6213e478619553001f582cc6,"club, africain",femme,entre 18 24 an,tunis,salariée,,romantique,facebook instagram tik tok autre,entre 650 1200 dtn mois,,false,activités sportives activités associatives internet,oui,chanel saint laurent dior louis vuitton,internet activités sportives tvjeux vidéos lecture,offres demploi vie pratique transport horaires d’ouverture différentes structure sport losirs santé logement,projet particulier,true,true,évènements culturels espaces jeunes sécurité instance donner avis lieux où s’informer lieux où demander conseils structure sportives,machine a laver automatique,propiétaire,aucune,"chez, parent",,true
98,6208144bacad62002a5efb1c,"club, africain",,,sfax,,,horreur,facebook,plus der 5000 dtn mois,false,false,activités associatives,non,nike lacoste bos prada,internet,autre,voyage,false,true,transport,machine a laver semi automatique,locataire,aucune,,,false
99,6235ffebeeb5ca0020edf693,"club, africain",femme,moins 18 an,jendouba,collège,football,action,facebook,plus der 5000 dtn mois,,true,tvjeux vidéos,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,voyage,false,false,évènements culturels,machine a laver automatique,locataire,aucune,"chez, parent",bus,true
100,626a9670f3fa7c001f68d521,,femme,entre 18 24 an,medenine,lycée,football,action,instagram facebook,plus der 5000 dtn mois,false,true,activités sportives,oui,chanel saint laurent dior louis vuitton,activités associatives,etudesformations,voyage,false,false,évènements culturels,machine a laver automatique,propiétaire,aucune,"chez, parent",,
101,626fb5cc052dbe00209a8f54,tunis,homme,moins 18 an,jendouba,lycée,football,action,facebook instagram tik tok,entre 1800 3000 dtn mois,false,true,activités sportives,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos,sport losirs,voyage,false,false,sécurité,machine a laver automatique,propiétaire,1,,,true
102,62277056eeb5ca0020e53313,"club, africain",homme,moins 18 an,gafsa,lycée,football,action,facebook instagram tik tok,plus der 5000 dtn mois,true,false,internet activités sportives,oui,nike lacoste bos prada,activités sportives internet tvjeux vidéos sortie entre amis lecture,autre,projet professionnel,true,true,sécurité transport,machine a laver automatique,propiétaire,aucune,"chez, parent",,true
103,626c18c31be8ce001f7f91b0,sahel,homme,entre 18 24 an,nabeul,,aucun,policier,facebook autre,entre 1000 1800 dtn mois,false,false,sortie entre amis tvjeux vidéos internet,oui,nike lacoste bos prada,internet sortie entre amis,etudesformations offres demploi,voyage projet detudes,false,true,sécurité évènements culturels lieux où demander conseils,climatiseur,propiétaire,1,"chez, parent",bus,true
104,6267fc5758da3b001e944486,"club, africain",,entre 18 24 an,sfax,lycée,handball,action,facebook instagram,plus der 5000 dtn mois,false,false,activités associatives,oui,chanel saint laurent dior louis vuitton,internet,etudesformations,voyage,false,false,évènements culturels,machine a laver automatique,propiétaire,aucune,,,
105,62e9695ea0f969002bebcef3,,homme,,tunis,,,action,facebook,,,true,internet,non,nike lacoste bos prada,tvjeux vidéos internet,offres demploi,voyage,true,true,espaces jeunes,,locataire,1,internat,,true
106,62bb66efbee20c001fabdbc9,sahel,homme,entre 18 24 an,sousse,lycée,,action,facebook instagram tik tok snapshat,inferieur 400 dtn mois,,true,lecture,non,nike lacoste bos prada,tvjeux vidéos,métiers,voyage,true,true,autre,machine a laver automatique,propiétaire,aucune,,,true
107,625191600b7349002059eac5,"club, africain",femme,moins 18 an,bizerte,lycée,football,horreur,facebook instagram tik tok snapshat,entre 1000 1800 dtn mois,,true,internet,non,chanel saint laurent dior louis vuitton,internet,autre,projet detudes,false,true,évènements culturels espaces jeunes,climatiseur,locataire,aucune,"chez, parent",,false
108,62cc665a78f2ce001e17c862,,homme,,medenine,entrepreneur,,action,tik tok,entre 3000 5000 dtn mois,,true,tvjeux vidéos,non,chanel saint laurent dior louis vuitton,internet,offres demploi métiers,voyage,false,true,transport,machine a laver semi automatique,locataire,1,internat,,
109,62da535bbc1cde0020bb5e29,,,,nabeul,,,action,facebook,entre 1800 3000 dtn mois,,true,tvjeux vidéos,non,nike lacoste bos prada,activités sportives,etudesformations,voyage,true,true,évènements culturels,lave vaisselle,locataire,2,"chez, parent",bus,true
110,62629e5244aeab00206a8b8f,,homme,,tunis,,,science fiction,facebook,entre 400 650 dtn mois,false,true,autre,oui,nike lacoste bos prada,activités sportives,etudesformations,voyage,false,false,évènements culturels,machine a laver automatique,locataire,aucune,,,
111,62e89f648a48ff001ef71b25,,homme,,sfax,,,tragédie,facebook,entre 3000 5000 dtn mois,true,true,activités associatives,non,chanel saint laurent dior louis vuitton,tvjeux vidéos,,voyage,false,false,transport,machine a laver automatique,propiétaire,aucune,,,false
112,6269b42b4ebd97001f153dd6,sahel,homme,entre 18 24 an,sfax,lycée,football,science fiction,facebook instagram,plus der 5000 dtn mois,,true,internet,oui,nike lacoste bos prada,activités sportives,etudesformations,projet detudes,true,false,autre,sèche linge,propiétaire,plus 2,,,true
113,6214f7f9434532001f130f83,tunis,homme,moins 18 an,tunis,lycée,football,action,facebook instagram snapshat tik tok,entre 3000 5000 dtn mois,,true,activités sportives,oui,nike lacoste bos prada,activités sportives,etudesformations,voyage,true,false,évènements culturels espaces jeunes,machine a laver automatique,propiétaire,1,,,
114,620e2eddee2cf2002bef1a1e,tunis,homme,,sfax,,football,science fiction,instagram facebook tik tok,entre 400 650 dtn mois,true,true,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations autre,voyage,false,true,transport,aucun,locataire,aucune,"chez, parent",bus,
115,62084b00e1cc4f002abfba12,"club, africain",femme,moins 18 an,tunis,lycée,,romantique,facebook instagram tik tok snapshat,entre 3000 5000 dtn mois,false,true,internet tvjeux vidéos,oui,nike lacoste bos prada,tvjeux vidéos internet,etudesformations sport losirs projets létranger voyage études emplois,projet particulier,false,true,espaces jeunes structure sportives sécurité,climatiseur,propiétaire,1,"chez, parent","bus, voiture",
116,62be97bf44a27b001f75abca,tunis,femme,moins 18 an,tunis,lycée,volleyball,horreur,facebook,entre 400 650 dtn mois,false,false,activités sportives,oui,chanel saint laurent dior louis vuitton,activités sportives,etudesformations,projet detudes,false,false,évènements culturels,aucun,propiétaire,1,"chez, parent",bus,true
117,622f0fa0eeb5ca0020ea8843,tunis,,,sfax,,football,action,instagram tik tok,entre 400 650 dtn mois,,true,activités sportives tvjeux vidéos,oui,nike lacoste bos prada,activités sportives,métiers vie pratique transport horaires d’ouverture différentes structure,voyage projet professionnel,false,false,transport,chauffage central,locataire,plus 2,foyer,,true
118,62b2eb9fb7925a001fcaec08,tunis,homme,,tunis,lycée,,action,facebook,plus der 5000 dtn mois,true,false,activités sportives,oui,nike lacoste bos prada,activités associatives,etudesformations,voyage,true,true,évènements culturels,climatiseur,locataire,1,"chez, parent",bus,true
119,627ef5339d6323002b8bab1c,"club, africain",femme,moins 18 an,tunis,lycée,football,action,instagram facebook autre snapshat,entre 3000 5000 dtn mois,false,true,tvjeux vidéos internet,oui,chanel saint laurent dior louis vuitton,activités sportives tvjeux vidéos internet,etudesformations,voyage projet particulier,false,false,espaces jeunes sécurité,climatiseur,propiétaire,1,"chez, parent","bus, voiture",false
120,627c087d25f12b002af47dfb,,femme,,sfax,entrepreneur,,action,instagram facebook,plus der 5000 dtn mois,false,false,tvjeux vidéos,non,chanel saint laurent dior louis vuitton,activités associatives,offres demploi,projet detudes,true,true,évènements culturels,machine a laver semi automatique,propiétaire,1,,,true
121,62d9e6fb91cdeb001fa3541c,,femme,moins 18 an,tunis,collège,football,horreur,tik tok,entre 1000 1800 dtn mois,,true,activités associatives,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos internet,métiers,voyage,true,true,transport,congélateur hors celui réfrigérateur,locataire,1,,bus,
122,620b40eff75cbe001f0dc884,tunis,homme,moins 18 an,tunis,,,action,tik tok,plus der 5000 dtn mois,false,false,tvjeux vidéos internet activités sportives,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos,autre,voyage,false,false,transport,machine a laver automatique,locataire,1,"chez, parent",bus,true
123,62192a08f513d8001f87c740,,homme,moins 18 an,sousse,,football,action,facebook,entre 1000 1800 dtn mois,true,true,tvjeux vidéos,oui,chanel saint laurent dior louis vuitton,tvjeux vidéos,sport losirs,voyage,false,true,sécurité,sèche linge,locataire,1,,taxi,true
124,62638633cb2dac0020afb405,"club, africain",homme,entre 18 24 an,tunis,,,action,facebook,entre 1000 1800 dtn mois,false,false,tvjeux vidéos,non,nike lacoste bos prada,internet,etudesformations,projet professionnel,false,false,autre,machine a laver automatique,propiétaire,aucune,"chez, parent",metro,false
